method,n_real,n_syn,seed,condition_id,n,acc,macro_f1
noise_aug,5,20,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
noise_aug,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.62642684192321
rule,5,20,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
rule,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6373654756780025
random_open_loop,5,20,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8645686380900706
random_open_loop,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6470588235294117
LLM_synthetic,5,20,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
LLM_synthetic,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6177156177156178
real_only,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
real_only,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6756756756756757
noise_aug,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
noise_aug,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.589069526115531
rule,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
rule,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6850771869639793
random_open_loop,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9062398263700489
random_open_loop,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6756756756756757
LLM_synthetic,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
LLM_synthetic,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6373654756780025
real_only,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
real_only,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7651063829787235
noise_aug,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
noise_aug,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8148148148148148,0.7969924812030075
rule,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
rule,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8518518518518519
random_open_loop,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7822141560798548
random_open_loop,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8518518518518519,0.8427375318529304
LLM_synthetic,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
LLM_synthetic,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8333333333333334,0.8193979933110368
real_only,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
real_only,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8055555555555556,0.7880967952910399
noise_aug,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
noise_aug,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7962962962962963,0.773886562618957
rule,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7822141560798548
rule,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8636363636363636
random_open_loop,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7822141560798548
random_open_loop,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8636363636363636
LLM_synthetic,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
LLM_synthetic,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8532475767732584
real_only,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7702564102564102
real_only,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7685185185185185,0.7413545358750838
noise_aug,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
noise_aug,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7777777777777778,0.7533307955843167
rule,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
rule,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8796296296296297,0.872814566536824
random_open_loop,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8285714285714285
random_open_loop,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8796296296296297,0.8739110911540189
LLM_synthetic,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
LLM_synthetic,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8636363636363636
real_only,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
real_only,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8601398601398602
noise_aug,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
noise_aug,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8596552022871005
rule,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
rule,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8796296296296297,0.8787878787878788
random_open_loop,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
random_open_loop,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8148148148148148,0.8147512864493998
LLM_synthetic,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.927012056044314
LLM_synthetic,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8590691605045672
real_only,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
real_only,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8681548657132891
noise_aug,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
noise_aug,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8583792289535799
rule,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
rule,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8333333333333334,0.8331043956043955
random_open_loop,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.927012056044314
random_open_loop,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8425925925925926,0.8422544892172867
LLM_synthetic,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
LLM_synthetic,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8518518518518519,0.8510344827586207
real_only,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
real_only,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8796296296296297,0.8787878787878788
noise_aug,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
noise_aug,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8148148148148148,0.8125
rule,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
rule,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8333333333333334,0.8318920788654445
random_open_loop,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
random_open_loop,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8055555555555556,0.8051378984448836
LLM_synthetic,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.927012056044314
LLM_synthetic,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7861386138613862
real_only,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.831505046072839
real_only,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6265016381507098
noise_aug,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.884804188938584
noise_aug,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6380106893740375
rule,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.862781748213304
rule,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6068438296323262
random_open_loop,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8306878306878307
random_open_loop,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6148148148148148
LLM_synthetic,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8951048951048951
LLM_synthetic,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.618443699610472
real_only,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8416712479384276
real_only,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6068438296323262
noise_aug,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.831505046072839
noise_aug,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6329159212880143
rule,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8633825944170772
rule,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6265016381507098
random_open_loop,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8518518518518519
random_open_loop,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.5785953177257526
LLM_synthetic,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9057488818588415
LLM_synthetic,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6029411764705883
real_only,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8741258741258742
real_only,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.618443699610472
noise_aug,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8633825944170772
noise_aug,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5459217041950855
rule,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8633825944170772
rule,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5709137946964797
random_open_loop,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8531468531468531
random_open_loop,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6380106893740375
LLM_synthetic,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.831505046072839
LLM_synthetic,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.5908712926175737
real_only,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
real_only,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.3439463762044407
noise_aug,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
noise_aug,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
rule,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
rule,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.48148148148148145,0.3782894736842105
random_open_loop,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
random_open_loop,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5,0.4109090909090909
LLM_synthetic,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
LLM_synthetic,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.3948038716250637
real_only,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
real_only,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.3948038716250637
noise_aug,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
noise_aug,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.3439463762044407
rule,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
rule,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.4419713831478538
random_open_loop,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
random_open_loop,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
LLM_synthetic,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
LLM_synthetic,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
real_only,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
real_only,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.3439463762044407
noise_aug,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
noise_aug,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
rule,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
rule,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.3439463762044407
random_open_loop,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
random_open_loop,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.42662526294700986
LLM_synthetic,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
LLM_synthetic,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.3948038716250637
real_only,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
real_only,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
noise_aug,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.694591728525981
noise_aug,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
rule,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
rule,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
random_open_loop,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7702564102564102
random_open_loop,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
LLM_synthetic,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7206378768478641
LLM_synthetic,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
real_only,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
real_only,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
noise_aug,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7206378768478641
noise_aug,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
rule,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
rule,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
random_open_loop,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
random_open_loop,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
LLM_synthetic,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7077283372365339
LLM_synthetic,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
real_only,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7077283372365339
real_only,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
noise_aug,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7702564102564102
noise_aug,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
rule,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
rule,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
random_open_loop,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
random_open_loop,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5272173582032738
LLM_synthetic,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
LLM_synthetic,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
real_only,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8509977827050997
real_only,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5384615384615384
noise_aug,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8620537194650161
noise_aug,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.45696539485359355
rule,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8509977827050997
rule,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5330827067669173
random_open_loop,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8620537194650161
random_open_loop,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.525740446603756
LLM_synthetic,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
LLM_synthetic,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5384615384615384
real_only,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
real_only,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.512781954887218
noise_aug,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8620537194650161
noise_aug,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.5066615911686334
rule,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8171838243530861
rule,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5459217041950855
random_open_loop,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
random_open_loop,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.525740446603756
LLM_synthetic,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
LLM_synthetic,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5330827067669173
real_only,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8285714285714285
real_only,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.525740446603756
noise_aug,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8620537194650161
noise_aug,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5370370370370371,0.48610582413399317
rule,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
rule,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.525740446603756
random_open_loop,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.873015873015873
random_open_loop,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.512781954887218
LLM_synthetic,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
LLM_synthetic,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5330827067669173
real_only,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
real_only,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7685185185185185,0.765115267507612
noise_aug,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8741258741258742
noise_aug,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.75625
rule,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8509977827050997
rule,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7473793641167807
random_open_loop,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
random_open_loop,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.75625
LLM_synthetic,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8518518518518519
LLM_synthetic,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7384987893462469
real_only,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8306878306878307
real_only,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7685185185185185,0.765115267507612
noise_aug,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7994502473886751
noise_aug,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7685185185185185,0.765115267507612
rule,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8736287845546292
rule,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.75625
random_open_loop,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8951048951048951
random_open_loop,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.75625
LLM_synthetic,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
LLM_synthetic,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.75625
