method,n_real,n_syn,seed,condition_id,n,acc,macro_f1
real_only,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.6982889069956931
real_only,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.45048923679060665
noise_aug,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
noise_aug,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.43566992014196987
rule,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
rule,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5330827067669173
random_open_loop,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
random_open_loop,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.45696539485359355
LLM_synthetic,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
LLM_synthetic,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.43566992014196987
real_only,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.6982889069956931
real_only,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.45048923679060665
noise_aug,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.711111111111111
noise_aug,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.49305489031516425
rule,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
rule,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5137465274451576
random_open_loop,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7581310123683005
random_open_loop,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.5
LLM_synthetic,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
LLM_synthetic,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.45048923679060665
real_only,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9057488818588415
real_only,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6942084942084943
noise_aug,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8541033434650456
noise_aug,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7117520447696943
rule,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8747826086956522
rule,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.739938080495356
random_open_loop,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
random_open_loop,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7393103448275862
LLM_synthetic,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
LLM_synthetic,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6942084942084943
real_only,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9057488818588415
real_only,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6942084942084943
noise_aug,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.875
noise_aug,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7027863777089783
rule,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8853046594982079
rule,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7309047169000773
random_open_loop,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9062398263700489
random_open_loop,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7127413127413127
LLM_synthetic,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8330434782608696
LLM_synthetic,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6942084942084943
real_only,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9057488818588415
real_only,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6942084942084943
noise_aug,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8541033434650456
noise_aug,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6847527472527473
rule,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8853046594982079
rule,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7309047169000773
random_open_loop,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9062398263700489
random_open_loop,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7579310344827586
LLM_synthetic,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8219701101778116
LLM_synthetic,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7032967032967032
real_only,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7642857142857142
real_only,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6847527472527473
noise_aug,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7757757757757757
noise_aug,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6275862068965516
rule,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
rule,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6363636363636364
random_open_loop,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7971304637971304
random_open_loop,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6850771869639793
LLM_synthetic,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
LLM_synthetic,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6363636363636364
real_only,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7642857142857142
real_only,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6847527472527473
noise_aug,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
noise_aug,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6373654756780025
rule,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8306878306878307
rule,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.62642684192321
random_open_loop,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8095238095238095
random_open_loop,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6275862068965516
LLM_synthetic,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.831505046072839
LLM_synthetic,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6363636363636364
real_only,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7642857142857142
real_only,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6847527472527473
noise_aug,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7883597883597884
noise_aug,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6373654756780025
rule,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.831505046072839
rule,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6163908862514078
random_open_loop,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8633825944170772
random_open_loop,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.64375
LLM_synthetic,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8205607476635515
LLM_synthetic,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6363636363636364
real_only,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6639186900056465
real_only,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4074074074074074,0.3422154548915113
noise_aug,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6639186900056465
noise_aug,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4074074074074074,0.33333333333333337
rule,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6666666666666666,0.6515426497277677
rule,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.35416666666666663
random_open_loop,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6666666666666666,0.6515426497277677
random_open_loop,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4074074074074074,0.32367906066536206
LLM_synthetic,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6666666666666666,0.6515426497277677
LLM_synthetic,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4166666666666667,0.34821343040521124
real_only,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6639186900056465
real_only,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4074074074074074,0.3422154548915113
noise_aug,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6639186900056465
noise_aug,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4074074074074074,0.3422154548915113
rule,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6875,0.6761133603238867
rule,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.35416666666666663
random_open_loop,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6950998185117967
random_open_loop,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4166666666666667,0.33909664885866925
LLM_synthetic,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6666666666666666,0.6515426497277677
LLM_synthetic,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4166666666666667,0.33909664885866925
real_only,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6639186900056465
real_only,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4074074074074074,0.3422154548915113
noise_aug,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6875,0.6761133603238867
noise_aug,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4166666666666667,0.3565957446808511
rule,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6875,0.6761133603238867
rule,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.3895967046651978
random_open_loop,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6875,0.6701786532295007
random_open_loop,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.3717834960070985
LLM_synthetic,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6875,0.6761133603238867
LLM_synthetic,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.35416666666666663
real_only,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7994502473886751
real_only,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6462068965517241
noise_aug,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8104431768319438
noise_aug,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6077481840193704
rule,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8104431768319438
rule,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7403846153846154
random_open_loop,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8423645320197044
random_open_loop,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7032967032967032
LLM_synthetic,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8213464696223317
LLM_synthetic,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7032967032967032
real_only,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7994502473886751
real_only,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6462068965517241
noise_aug,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8104431768319438
noise_aug,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6187688334050796
rule,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.831505046072839
rule,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7393103448275862
random_open_loop,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8423645320197044
random_open_loop,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7206896551724138
LLM_synthetic,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8429148030980691
LLM_synthetic,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7303486870426172
real_only,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7994502473886751
real_only,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6462068965517241
noise_aug,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8535947712418301
noise_aug,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6077481840193704
rule,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8429148030980691
rule,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7375
random_open_loop,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8531468531468531
random_open_loop,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7384987893462469
LLM_synthetic,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8219701101778116
LLM_synthetic,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7303486870426172
real_only,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.7
real_only,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.38708414872798436
noise_aug,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6881371121317352
noise_aug,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4230208839242351
rule,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7117117117117118
rule,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.49305489031516425
random_open_loop,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7117117117117118
random_open_loop,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6068438296323262
LLM_synthetic,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7117117117117118
LLM_synthetic,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.47218045112781953
real_only,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.7
real_only,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.38708414872798436
noise_aug,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6881371121317352
noise_aug,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4230208839242351
rule,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
rule,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5714285714285714
random_open_loop,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7330663997330664
random_open_loop,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.5909090909090908
LLM_synthetic,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
LLM_synthetic,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.5183946488294314
real_only,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.7
real_only,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.38708414872798436
noise_aug,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.7
noise_aug,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5,0.4518796992481203
rule,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
rule,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6103896103896105
random_open_loop,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
random_open_loop,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5793097200833408
LLM_synthetic,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
LLM_synthetic,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5793097200833408
real_only,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
real_only,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
noise_aug,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
noise_aug,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
rule,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8638594960183266
rule,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6023842917251052
random_open_loop,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.885104994015885
random_open_loop,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5751376868607396
LLM_synthetic,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8531468531468531
LLM_synthetic,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
real_only,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
real_only,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
noise_aug,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
noise_aug,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
rule,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8638594960183266
rule,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5751376868607396
random_open_loop,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8638594960183266
random_open_loop,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5772074815137016
LLM_synthetic,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8423645320197044
LLM_synthetic,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
real_only,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
real_only,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
noise_aug,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
noise_aug,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.5537582417582417
rule,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8745098039215686
rule,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5834502103786816
random_open_loop,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8423645320197044
random_open_loop,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5772074815137016
LLM_synthetic,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8423645320197044
LLM_synthetic,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.564516129032258
real_only,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7507102272727273
noise_aug,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8196087100696363
noise_aug,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7507102272727273
rule,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
rule,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7420153941431479
random_open_loop,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
random_open_loop,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7802353357515703
LLM_synthetic,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
LLM_synthetic,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7246593406593407
real_only,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,5,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7507102272727273
noise_aug,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8084257206208425
noise_aug,5,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7420153941431479
rule,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
rule,5,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7551447506103941
random_open_loop,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.862781748213304
random_open_loop,5,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7816263736263735
LLM_synthetic,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
